text,labels
hamāg-zōhr mihr ī frāx-gōyōd ud srōš ī tagīg ud rašn ī razistag wahrām ī amāwand ud way ī weh ud weh-dēn ī māzdēsnān ud aštād ī freh-dādār gēhān ud frawahr ī ahlawān,"B-ADJ,I-ADJ,I-ADJ,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-JUNK,B-ADJ,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,I-N,I-N,B-JUNK,B-N,B-CONJ,B-N,B-JUNK,B-N,I-N,I-N,B-N,B-CONJ,B-N,B-JUNK,B-N"
hamāg-zōhr šāhān-šāh ī mardān pahlom,"B-ADJ,I-ADJ,I-ADJ,B-N,I-N,I-N,B-CONJ,B-N,B-ADJ"
hamāg-zōhr pus ī wāspuhr ī šāhān farroxtom ī dāmān pahlomtom andar gēhān abāyišnīgtom,"B-ADJ,I-ADJ,I-ADJ,B-N,B-JUNK,B-N,B-CONJ,B-N,B-ADJ,B-CONJ,B-N,B-ADJ,B-PRE,B-N,B-ADJ"
hamāg-zōhr wuzurg framādār kē pad wuzurgīh wuzurg ud pad pādixšāyīh pādixšāy ud pad-iz dahišnān meh ud weh,"B-ADJ,I-ADJ,I-ADJ,B-ADJ,B-N,B-CONJ,B-PRE,B-N,B-ADJ,B-CONJ,B-PRE,B-N,B-ADJ,B-CONJ,B-PRE,I-PRE,I-PRE,B-N,B-ADJ,B-CONJ,B-ADJ"
hamāg-zōhr xwarāsān spāhbed hamāg-zōhr xwarwarān spāhbed hamāg-zōhr nēm-rōz spāhbed,"B-ADJ,I-ADJ,I-ADJ,B-N,B-N,B-ADJ,I-ADJ,I-ADJ,B-N,B-N,B-ADJ,I-ADJ,I-ADJ,B-N,I-N,I-N,B-N"
hamāg-zōhr dādwar ī dādwarān,"B-ADJ,I-ADJ,I-ADJ,B-N,B-JUNK,B-N"
hamāg-zōhr moγān-handarzbed ud hamāg-zōhr hazārbed hamāg-zōhr drōn-yaz,"B-ADJ,I-ADJ,I-ADJ,B-N,I-N,I-N,I-N,I-N,I-N,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-N,I-N,B-ADJ,I-ADJ,I-ADJ,B-N,I-N,I-N"
hamāg-zōhr meh ud weh kē yazadān pad ēn mēzd arzānīg kard dahād zōr pad xwadāyīh ērān-šahr ud abrang pad mayān bawād čiyōn pad xwadāyīh ī ǰam ī šēd ī huramag rōzgār ī farrox wehān xwēšīhā rāyēnīd yazdān ēk hazār padīrād ud āfrīn pad ham mērag ī mēzdbān kunād,"B-ADJ,I-ADJ,I-ADJ,B-ADJ,B-CONJ,B-ADJ,B-CONJ,B-N,B-PRE,B-DET,B-N,B-ADJ,B-V,B-V,B-N,B-PRE,B-N,B-N,I-N,I-N,B-CONJ,B-N,B-PRE,B-N,B-V,B-CONJ,B-PRE,B-N,B-JUNK,B-N,B-JUNK,B-ADJ,B-JUNK,B-ADJ,B-N,B-JUNK,B-ADJ,B-N,B-PRONOUN,B-V,B-N,B-NUM,B-NUM,B-V,B-CONJ,B-N,B-PRE,B-DET,B-N,B-JUNK,B-N,B-V"
pad-nāmčištīg āfrīn ēn kunād kū abāg mardōmān ī xwad tan-drust ud dagr-zīwišn ud xwāstag pad-abzōn ēdōn bawād čiyōn az abestāg paydāg,"B-ADV,I-ADV,I-ADV,B-N,B-PRONOUN,B-V,B-CONJ,B-PRE,B-N,B-JUNK,B-PRONOUN,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-N,B-ADJ,I-ADJ,I-ADJ,B-ADV,B-V,B-CONJ,B-PRE,B-N,B-ADJ"
ka-mān nēk stāyēnd hāmōyēn gētīg xwaštar ud hamwār āfrīn pad ēn mān kunād kū was bawād pad ēn mān was asp ī raγ ud xwarrah ī mard ī gušn ī šāyendag ī hanǰamanīg-guftār abāg wehān ayād was zarr abāg asēm was ǰaw abāg gandum was hambār purr-nēkīh ud huram ud huniyāg bawēd nēk zamān ud nēk sāl ud nēk māh ud nēk rōz ud nēkīh az ēn mēzdbān rāy was nēktar,"B-CONJ,I-CONJ,I-CONJ,B-ADV,B-V,B-DET,B-N,B-ADJ,B-CONJ,B-ADV,B-N,B-PRE,B-DET,B-N,B-V,B-CONJ,B-ADJ,B-V,B-PRE,B-DET,B-N,B-ADJ,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-JUNK,B-N,B-JUNK,B-ADJ,B-JUNK,B-ADJ,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-PRE,B-N,B-N,B-ADJ,B-N,B-PRE,B-N,B-ADJ,B-N,B-PRE,B-N,B-ADJ,B-N,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,B-CONJ,B-ADJ,B-V,B-ADJ,B-N,B-CONJ,B-ADJ,B-N,B-CONJ,B-ADJ,B-N,B-CONJ,B-ADJ,B-N,B-CONJ,B-N,B-PRE,B-DET,B-N,B-POST,B-ADJ,B-ADJ"
spās ī ohrmazd spās ī amahraspandān ud spās āsrōnān ud spās artēštārān ud spās wāstaryōšān ud spās hutuxšān ud spās ātaxšān pad gēhān spās xwāngarān ud spās huniyāgarān ud spās darbānān ī pad dar spās ēn mēzdbān kē ēn rōzgār handāxt ud sāxt kard ud rāyēnīd nēk-iman pih ud stabr-imān sūr ī ud pahlom-imān ham-rasišnīh ud stāyišnīg ud menišnīg gōwišnīg ud kunišnīg spās-dār ī azabar spās-dārīh any tis nēst,"B-N,B-JUNK,B-N,B-N,B-JUNK,B-N,B-CONJ,B-N,B-N,B-CONJ,B-N,B-N,B-CONJ,B-N,B-N,B-CONJ,B-N,B-N,B-CONJ,B-N,B-N,B-PRE,B-N,B-N,B-N,B-CONJ,B-N,B-N,B-CONJ,B-N,B-N,B-CONJ,B-PRE,B-N,B-N,B-PRONOUN,B-DET,B-CONJ,B-PRONOUN,B-N,B-V,B-CONJ,B-V,B-V,B-CONJ,B-V,B-ADJ,I-ADJ,I-ADJ,B-N,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-N,B-JUNK,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-N,I-N,I-N,B-CONJ,B-ADJ,B-CONJ,B-ADJ,B-ADJ,B-CONJ,B-ADJ,B-N,I-N,I-N,B-CONJ,B-ADJ,B-N,I-N,I-N,B-PRONOUN,I-PRONOUN,B-V"
bē man saxwan wēš abāyēd guftan pēš ī ašmā wehān kū sagr hēm az xwarišn ud purr hēm az may ud huram hēm az rāmišn bē ašmā wehān stāyišn ī yazadān ud āfrīn ī wehān bowandag guftan nē šāyēd ašmā wehān ēdar mad ēstēd har čē wehtar dānēd guft gōwēd,"B-CONJ,B-PRONOUN,B-N,B-ADV,B-V,B-V,B-PRE,I-PRE,B-PRONOUN,B-N,B-CONJ,B-ADJ,B-V,B-PRE,B-N,B-CONJ,B-ADJ,B-V,B-PRE,B-N,B-CONJ,B-ADJ,B-V,B-PRE,B-N,B-CONJ,B-PRONOUN,B-N,B-N,B-JUNK,B-N,B-CONJ,B-N,B-JUNK,B-N,B-ADV,B-V,B-ADV,B-V,B-PRONOUN,B-N,B-ADV,B-V,I-V,B-PRONOUN,I-PRONOUN,B-ADV,B-V,B-V,B-V"
čē man har čē farroxīhātar čē man ārd ud snd ud may azabar xward ēstēd xwaš xufsēd ud yazadān pad xwamn wēnēd ud drust āxēzēd ud pad kār ud kirbag kardan tuxšāg bawēd čē az bun-dahišnī tā frazām-kārīh ōy farroxīhātar kē yazdān ōy pad frārōnīh tuxšāgīh arzānīg dārēd,"B-CONJ,B-PRONOUN,B-DET,I-DET,B-ADJ,B-CONJ,B-PRONOUN,B-N,B-CONJ,B-NUM,B-CONJ,B-N,B-ADJ,B-V,I-V,B-ADV,B-V,B-CONJ,B-N,B-PRE,B-N,B-V,B-CONJ,B-ADV,B-V,B-CONJ,B-PRE,B-N,B-CONJ,B-N,B-N,B-ADJ,B-V,B-CONJ,B-PRE,B-N,I-N,I-N,B-PRE,B-N,I-N,I-N,B-PRONOUN,B-ADJ,B-CONJ,B-N,B-PRONOUN,B-PRE,B-N,B-N,B-ADJ,B-V"
āfrīn čiyōn-im guft be rasād zamīg pahnāy ud rōd dranāy ud xwaršēd bālāy be rasād ēdōn bawād ēdōntar bawād,"B-N,B-CONJ,I-CONJ,I-CONJ,B-V,B-PRE,B-V,B-N,B-N,B-CONJ,B-N,B-N,B-CONJ,B-N,B-N,B-PRE,B-V,B-ADV,B-V,B-ADV,B-V"
frazaft pad drōd šādīh ud rāmišn har wehān ud frārōn-kunišnān,"B-V,B-PRE,B-N,B-N,B-CONJ,B-N,B-DET,B-N,B-CONJ,B-N,I-N,I-N"
pad nām ī yazdān wāzag ēw-čand ī ādurbād ī māraspandān,"B-PRE,B-N,B-JUNK,B-N,B-N,B-DET,I-DET,I-DET,B-JUNK,B-N,B-JUNK,B-ADJ"
ēn wāzag ēw-čand anōšag-ruwān ādurbād ī māraspandān andar be-widerišnīh ī ō gētīgān guft ud čāšt kū ayād ud pad daxšag dārēd ud kār u-š gīrēd ud hambār ma kunēd kū-tān niyāz abar nē rasād čē hambār ī kard rāy be ō niyāz kam nē rasēd,"B-DET,B-N,B-DET,I-DET,I-DET,B-ADJ,I-ADJ,I-ADJ,B-N,B-JUNK,B-ADJ,B-PRE,B-N,I-N,I-N,B-CONJ,B-PRE,B-N,B-V,B-CONJ,B-V,B-CONJ,B-N,B-CONJ,B-PRE,B-N,B-V,B-CONJ,B-N,B-CONJ,I-CONJ,I-CONJ,B-V,B-CONJ,B-N,B-ADV,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-PRE,B-ADV,B-V,B-CONJ,B-N,B-JUNK,B-V,B-POST,B-PRE,I-PRE,B-N,B-ADJ,B-ADV,B-V"
hambār ēwāz ahlāyīh weh tuxšēd kār ud kirbag čē tis ī pad hambār šāyēd dāštan ēwāz ahlāyīh weh,"B-N,B-ADV,B-N,B-ADJ,B-V,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-PRE,B-N,B-V,B-V,B-ADV,B-N,B-ADJ"
kēn pad menišn ma dārēd kū-tān dušmenān abar nē āxēzēnd,"B-N,B-PRE,B-N,B-ADV,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-PRE,B-ADV,B-V"
ud be nigerēd kū az dušmen pad kēn zadan čē rēš ud zyān ud wany-būdagīh abar šāyēd madan ud gugārēd kēn andar wārom ī xwēš ma zanēd dušmen pad kēn čē paydāg kū kē ān ī kamist kēn framōšēd ā-š az ān ī mahist bīm bōzēnd pad čēh-widarag,"B-CONJ,B-PRE,B-V,B-CONJ,B-PRE,B-N,B-PRE,B-N,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,I-N,I-N,B-PRE,B-V,B-V,B-CONJ,B-V,B-N,B-PRE,B-N,B-JUNK,B-PRONOUN,B-ADV,B-V,B-N,B-PRE,B-N,B-CONJ,B-ADJ,B-CONJ,B-PRONOUN,B-JUNK,I-JUNK,B-ADJ,B-N,B-V,B-CONJ,I-CONJ,I-CONJ,B-PRE,B-JUNK,I-JUNK,B-ADJ,B-N,B-V,B-PRE,B-N,I-N,I-N"
andar pēšēmālīh ud pasēmālīh saxwan rāstīhā gōwēd kū pad dādestān bōxtagtar bawēd,"B-PRE,B-N,B-CONJ,B-N,B-N,B-ADV,B-V,B-CONJ,B-PRE,B-N,B-ADJ,B-V"
čē paydāg kū mard pad gugāyīh ī rāst dādan ahlaw bawēd druwand-iz bawēd ōy kē dārēd nē dahēd,"B-CONJ,B-ADJ,B-CONJ,B-N,B-PRE,B-N,B-JUNK,B-ADJ,B-N,B-ADJ,B-V,B-N,I-N,I-N,B-V,B-PRONOUN,B-CONJ,B-V,B-ADV,B-V"
paymān-xwarišn bawēd kū dagr-pattāy bawēd,"B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-V"
čē paymān-xwarišnīh pad tan weh ud paymān-gōwišnīh pad ruwān,"B-CONJ,B-N,I-N,I-N,B-PRE,B-N,B-ADJ,B-CONJ,B-N,I-N,I-N,B-PRE,B-N"
ud ōy-iz ī andak-xwāstagtom mard ka paymān-xēm tuwāngar handāzag ō ruwān wēš kunēd kū ō aškamb,"B-CONJ,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-N,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-ADJ,B-N,B-PRE,B-N,B-ADJ,B-V,B-PRE,B-PRE,B-N"
čē aškomb-hambār mard frahist mēnōg-wišōb bawēd,"B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-N,B-ADJ,B-ADJ,I-ADJ,I-ADJ,B-V"
zan az paywand ī xwēš kunēd kū-tān paywand dūrtar rawād,"B-N,B-PRE,B-N,B-JUNK,B-PRONOUN,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-ADJ,B-V"
čē frahist wišuftan ud kēn ud zyān ō dāmān ī ohrmazd mad az ān wēš būd ī ka-šān duxt ī xwēš be dād u-šān pus ī xwēš rāy duxt ī kasān pad zanīh xwāst tā dūdag be wināhīd,"B-CONJ,B-ADJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-PRE,B-N,B-JUNK,B-N,B-V,B-PRE,B-DET,B-ADJ,B-V,B-CONJ,B-CONJ,I-CONJ,I-CONJ,B-N,B-JUNK,B-PRONOUN,B-PRE,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-JUNK,B-PRONOUN,B-POST,B-N,B-JUNK,B-PRONOUN,B-PRE,B-N,B-V,B-CONJ,B-N,B-PRE,B-V"
az pid ī gāwān ud gōspandān xwardan pahrēz saxt kunēd čē-tān ēdar ud ānōh āmār ī saxt abar bawēd,"B-PRE,B-N,B-JUNK,B-N,B-CONJ,B-N,B-N,B-N,B-ADV,B-V,B-CONJ,I-CONJ,I-CONJ,B-ADV,B-CONJ,B-ADV,B-N,B-JUNK,B-ADJ,B-PRE,B-V"
čē mard kē gōšt ī gāw ud gōspand xward ēstēd dast andar wināh dārēd wināh čē menēd ud gōwēd ud kunēd,"B-CONJ,B-N,B-CONJ,B-N,B-JUNK,B-N,B-CONJ,B-N,B-V,I-V,B-N,B-PRE,B-N,B-V,B-N,B-CONJ,B-V,B-CONJ,B-V,B-CONJ,B-V"
ud ka-š unknown xward ēstēd ud dast andar wināh dārēd ka pad any gyāg uštar-ē mard-ē be ōzanēd ōy ēdōn bawēd čiyōn ka-š pad dast ī xwēš ōzad hē,"B-CONJ,B-CONJ,I-CONJ,I-CONJ,B-NUM,B-V,I-V,B-CONJ,B-N,B-PRE,B-N,B-V,B-CONJ,B-PRE,B-DET,B-N,B-N,I-N,I-N,B-N,I-N,I-N,B-PRE,B-V,B-PRONOUN,B-ADV,B-V,B-ADV,B-CONJ,I-CONJ,I-CONJ,B-PRE,B-N,B-JUNK,B-PRONOUN,B-V,I-V"
kārwānīgān-padīr bawēd kū-tān ēdar ud ānōh abērtar padīrānd,"B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,I-CONJ,I-CONJ,B-ADV,B-CONJ,B-ADV,B-ADV,B-V"
čē kē dahēd stānēd az-iš waxš-iz abar pad xwaran ānōh nišīnēd kū-tān ōh nišīnānd enyā gāh ī meh ān gyāg mard ī weh nišīnēd,"B-CONJ,B-CONJ,B-V,B-V,B-PRE,I-PRE,I-PRE,B-N,I-N,I-N,B-PRE,B-PRE,B-N,B-ADV,B-V,B-CONJ,I-CONJ,I-CONJ,B-MARKER,B-V,B-ADV,B-N,B-JUNK,B-ADJ,B-DET,B-N,B-N,B-JUNK,B-ADJ,B-V"
gāh rāy ma kōxšēd čē gāh-tuxšāg mard frahist mēnōg-wišōb bawēd,"B-N,B-POST,B-ADV,B-V,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-N,B-ADJ,B-ADJ,I-ADJ,I-ADJ,B-V"
pad kirbag ham-dādestān ud pad wināh ǰud-dādestān ud pad nēkīh spās-dār ud pad petyārag hunsand ud az dušmen dūr bawēd ud pad kirbag nē bawēd wizend-kār ud pad wadīh ayār ma bawēd,"B-PRE,B-N,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-PRE,B-N,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-PRE,B-N,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-PRE,B-N,B-ADJ,B-CONJ,B-PRE,B-N,B-ADJ,B-V,B-CONJ,B-PRE,B-N,B-ADV,B-V,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-PRE,B-N,B-ADJ,B-ADV,B-V"
ka škofttom tis rasēd pad yazadān ud dēn gumānīg ma bawēd,"B-CONJ,B-ADJ,B-N,B-V,B-PRE,B-N,B-CONJ,B-N,B-ADJ,B-ADV,B-V"
ma abēr šād bawēd ka-tān nēkīh awiš rasēd,"B-ADV,B-ADV,B-ADJ,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-POST,B-V"
ma abēr bēšīd bawēd ka-tān anāgīh awiš abar rasēd,"B-ADV,B-ADV,B-ADJ,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-POST,B-PRE,B-V"
pad petyārag hunsand ud pad astānag bārestān bawēd pad zīndagīh wistāx ma bawēd bē pad kunišn ī frārōn wistāx bawēd,"B-PRE,B-N,B-ADJ,B-CONJ,B-PRE,B-N,B-ADJ,B-V,B-PRE,B-N,B-ADJ,B-ADV,B-V,B-CONJ,B-PRE,B-N,B-JUNK,B-ADJ,B-ADJ,B-V"
čē hukunišnān ān ī xwēš kunišn ǰādag-gōw ud duškunišnān ī ān ī xwēš kunišn hamēmāl,"B-CONJ,B-N,B-JUNK,I-JUNK,B-PRONOUN,B-N,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-N,B-CONJ,B-JUNK,I-JUNK,B-PRONOUN,B-N,B-ADJ"
fradom ēn kū ābādīhā ī ka-m anāgīh ēn čē az ēn wattar šāyēd būdan,"B-NUM,B-PRONOUN,B-CONJ,B-ADV,B-CONJ,B-CONJ,I-CONJ,I-CONJ,B-N,B-PRONOUN,B-CONJ,B-PRE,B-PRONOUN,B-ADJ,B-V,B-V"
sidīgar ēn kū-m az anāgīh ī man rāy dāšt ēstēd ēk widārd,"B-NUM,B-PRONOUN,B-CONJ,I-CONJ,I-CONJ,B-PRE,B-N,B-CONJ,B-PRONOUN,B-POST,B-V,I-V,B-NUM,B-V"
čahārom ēn kū-m ābādīhā mad ēstēd ka man mard-ē ōwōn nēk hēm ī gizistag ahreman ī druwand ud dēwān ēn anāgīh wehīh ī man rāy pad tan ī man kard,"B-NUM,B-PRONOUN,B-CONJ,I-CONJ,I-CONJ,B-ADV,B-V,I-V,B-CONJ,B-PRONOUN,B-N,I-N,I-N,B-ADV,B-ADJ,B-V,B-CONJ,B-ADJ,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-DET,B-N,B-N,B-JUNK,B-PRONOUN,B-POST,B-PRE,B-N,B-JUNK,B-PRONOUN,B-V"
panǰom ēn kū har kē wadīh ud anāgīh kunēd ō xwad ayāb ō frazandān rasēd ud ān ī ō man mad ō frazandān ī man nē rasēd,"B-NUM,B-PRONOUN,B-CONJ,B-PRONOUN,I-PRONOUN,B-N,B-CONJ,B-N,B-V,B-PRE,B-PRONOUN,B-CONJ,B-PRE,B-N,B-V,B-CONJ,B-PRONOUN,B-CONJ,B-PRE,B-PRONOUN,B-V,B-PRE,B-N,B-JUNK,B-PRONOUN,B-ADV,B-V"
ud az duščašmīh ud xwad-dōšagīh ud wehān-dušmenīh ud xēšmēnīh ud āzwarīh ud spazgīh ud drōzanīh saxt az-iš pahrēzēd kū-tān tan dusraw ud ruwān druwand nē bawād,"B-CONJ,B-PRE,B-N,B-CONJ,B-N,I-N,I-N,B-CONJ,B-N,I-N,I-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-ADV,B-POST,I-POST,I-POST,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-ADJ,B-CONJ,B-N,B-ADJ,B-ADV,B-V"
ma handāzēd wadīh ō wattarān čē wattar ōy xwad rasēd ō ān ī xwēš kunišn,"B-ADV,B-V,B-N,B-PRE,B-N,B-CONJ,B-N,B-PRONOUN,B-PRONOUN,B-V,B-PRE,B-JUNK,I-JUNK,B-PRONOUN,B-N"
wehīh kunēd čē wehīh weh nēk ast wehīh ka wattarān-iz wehīh stāyēnd,"B-N,B-V,B-CONJ,B-N,B-ADJ,B-ADJ,B-V,B-N,B-CONJ,B-N,I-N,I-N,B-N,B-V"
ud har čē dānēd kū xūb kunēd har čē dānēd kū nē xūb ma kunēd,"B-CONJ,B-PRONOUN,I-PRONOUN,B-V,B-CONJ,B-ADJ,B-V,B-PRONOUN,I-PRONOUN,B-V,B-CONJ,B-ADV,B-ADJ,B-ADV,B-V"
har čē-tān pad xwēš-tan nē nēk sahēd abāg any kas ma kunēd,"B-PRONOUN,I-PRONOUN,I-PRONOUN,I-PRONOUN,B-PRE,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-ADV,B-ADJ,B-V,B-PRE,B-PRONOUN,I-PRONOUN,B-ADV,B-V"
māndag ō radān garzīdan ud aštar ī srōšīg burdan ud hamīh vičidāiti kardan pad xwār ma dārēd,"B-N,B-PRE,B-N,B-N,B-CONJ,B-N,B-JUNK,B-ADJ,B-N,B-CONJ,B-N,B-N,B-N,B-PRE,B-N,B-ADV,B-V"
čē nē bawēnd tan ud ruwān har dō ham-kāmag,"B-CONJ,B-ADV,B-V,B-N,B-CONJ,B-N,B-DET,B-NUM,B-ADJ,I-ADJ,I-ADJ"
čē tan pad tan-kāmagīh šāyēd dāštan ud ruwān pad ruwān-kāmagīh,"B-CONJ,B-N,B-PRE,B-N,I-N,I-N,B-V,B-V,B-CONJ,B-N,B-PRE,B-N,I-N,I-N"
pad har gāh kēn rāy wināh nē kunēd bē pad kār ud kirbag kardan tuxšāgtar bawēd,"B-PRE,B-DET,B-N,B-N,B-POST,B-N,B-ADV,B-V,B-CONJ,B-PRE,B-N,B-CONJ,B-N,B-N,B-ADJ,B-V"
waran rāy dād ī frārōn be ma hilēd,"B-N,B-POST,B-N,B-JUNK,B-ADJ,B-PRE,B-ADV,B-V"
xēšm az kas rāy abēwināhān az staftīh ma zanēd,"B-N,B-PRE,B-PRONOUN,B-POST,B-N,B-PRE,B-N,B-ADV,B-V"
kēn rāy mihrōdruǰīh ma kunēd kū pad kunišn ī xwēš griftār nē bawēd,"B-N,B-POST,B-N,B-ADV,B-V,B-CONJ,B-PRE,B-N,B-JUNK,B-PRONOUN,B-ADJ,B-ADV,B-V"
rāz ō zanān ma barēd kū-tān ranǰ abēbar nē bawād,"B-N,B-PRE,B-N,B-ADV,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-ADJ,B-ADV,B-V"
dušxradān framān ma padīrēd kū ō wany-būdagīh nē rasēd,"B-N,B-N,B-ADV,B-V,B-CONJ,B-PRE,B-N,I-N,I-N,B-ADV,B-V"
čē čahār tis mardōmān rāy ēn wēš pad kār andar abāyēd xrad ud hunar ud dīdan ud dānišn dānistan tuwāngarīh ud rādīh ud xūb-gōwišnīh ud xūb-kunišnīh,"B-CONJ,B-NUM,B-N,B-N,B-POST,B-DET,B-ADJ,B-PRE,B-N,B-POST,B-V,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-N,B-N,B-CONJ,B-N,B-CONJ,B-N,I-N,I-N,B-CONJ,B-N,I-N,I-N"
čē hunar kē-š xrad nē abāg ōš ast ī pad tan ī mard,"B-CONJ,B-N,B-CONJ,I-CONJ,I-CONJ,B-N,B-ADV,B-POST,B-N,B-V,B-CONJ,B-PRE,B-N,B-JUNK,B-N"
dīdan ka-š dānišn abāg nēst tan-pahikar-ē ast ī nigārdag,"B-N,B-CONJ,I-CONJ,I-CONJ,B-N,B-POST,B-V,B-N,I-N,I-N,I-N,I-N,B-V,B-JUNK,B-ADJ"
tuwāngarīh ka-š rādīh abāg nēst ganǰwarīh ast ī ahreman,"B-N,B-CONJ,I-CONJ,I-CONJ,B-N,B-POST,B-V,B-N,B-V,B-JUNK,B-N"
xūb-gōwišnīh ka-š hukunišnīh abāg nēst ahlomōγīh ast ī āškārag,"B-N,I-N,I-N,B-CONJ,I-CONJ,I-CONJ,B-N,B-POST,B-V,B-N,B-V,B-JUNK,B-ADJ"
ahlomōγān daxšag šaš huxēm-brāh ī dušxēm-srōg abēdahišn-srōg ī anāg-kardār pad-āsān frāx drōzišn ud pad xwad tang-dast ī rād homānāg ud wad-ǰahišn ud bārestān dušnām ud ǰud-menišn ud ǰud-gōwišn ud ǰud-kunišn,"B-N,B-N,B-NUM,B-ADJ,I-ADJ,I-ADJ,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-ADV,I-ADV,I-ADV,B-ADV,B-N,B-CONJ,B-PRE,B-PRONOUN,B-ADJ,I-ADJ,I-ADJ,B-JUNK,B-ADJ,B-ADV,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,B-N,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ"
saxwan ka-š sūd-ē ī nāmčištīg u-š abāg nēst bē ān abar huramīh enyā ma gōwēd ud ān-iz ī pad huramīh gāh ud āwām be nigerēd,"B-N,B-CONJ,I-CONJ,I-CONJ,B-N,I-N,I-N,B-JUNK,B-ADJ,B-CONJ,I-CONJ,I-CONJ,B-POST,B-V,B-PRE,B-PRONOUN,B-PRE,B-N,B-POST,B-NUM,B-V,B-CONJ,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-CONJ,B-PRE,B-N,B-N,B-CONJ,B-N,B-PRE,B-V"
ēd rāy čē har hunar ō xrad ud har xrad ō dānišn ud har dānišn ō uzmāyišn ud har burzišn ō husrawīh ud har kār ō ǰahišn ud har tuwāngarīh ō xwardan ud dādan ud har rāmišn ō abēbīmīh niyāz,"B-CONJ,I-CONJ,I-CONJ,B-DET,B-N,B-PRE,B-N,B-CONJ,B-DET,B-N,B-PRE,B-N,B-CONJ,B-DET,B-N,B-PRE,B-N,B-CONJ,B-DET,B-N,B-PRE,B-N,B-CONJ,B-DET,B-N,B-PRE,B-N,B-CONJ,B-DET,B-N,B-PRE,B-N,B-CONJ,B-N,B-CONJ,B-DET,B-N,B-PRE,B-N,B-N"
čē nēkīh ud anāgīh har dō ō mardōmān šāyēd madan,"B-CONJ,B-N,B-CONJ,B-N,B-DET,B-NUM,B-PRE,B-N,B-V,B-V"
pad nēkīh ī mad ēstēd andar yazadān spās-dārīh kunēd ud yazadān ud wehān az-iš bahr kunēd pad yazadān be hilēd čē pādāšn az ān gyāg kū abāyēd madan xwad rasēd,"B-PRE,B-N,B-CONJ,B-V,I-V,B-PRE,B-N,B-N,I-N,I-N,B-V,B-CONJ,B-N,B-CONJ,B-N,B-POST,I-POST,I-POST,B-N,B-V,B-PRE,B-N,B-PRE,B-V,B-CONJ,B-N,B-PRE,B-DET,B-N,B-CONJ,B-V,B-V,B-PRONOUN,B-V"
